"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","yr_built","zipcode","latitude","longitude","census_tract","tract_name","pop_estimate","median_age","LHS","HS","SC","BACH","GRAD","prop_poverty"
6817800510,20140605,372500,3,1.5,1180,12324,1,0,1981,98074,47.6336921822213,-122.031974517764,53033032318,"Census Tract 323.18, King County, Washington",6176,37.4,0,0.06,0.16,0.44,0.34,0.03
2523039315,20141022,481000,3,2,2580,15653,1.5,0,1990,98166,47.4560953472316,-122.360909147989,53033027800,"Census Tract 278, King County, Washington",3404,53.6,0.05,0.15,0.3,0.3,0.21,0.04
1652500060,20140711,1650000,8,2.75,4040,20666,1,0,1962,98004,47.6339944268198,-122.221059295551,53033024100,"Census Tract 241, King County, Washington",4838,46.1,0.02,0.05,0.16,0.45,0.32,0.03
7199360320,20150213,411500,3,1,1110,7208,1,0,1980,98052,47.6978961479187,-122.123946837099,53033032323,"Census Tract 323.23, King County, Washington",5867,37.6,0.03,0.06,0.2,0.43,0.28,0.02
98000960,20140513,1050000,4,3.25,4400,16625,2,0,2003,98075,47.5867961808082,-121.968096363687,53033032215,"Census Tract 322.15, King County, Washington",5197,35.2,0.01,0.03,0.12,0.49,0.34,0.01
3797700030,20141009,262500,3,1.75,1470,10390,1,0,1989,98031,47.419197533475,-122.20101942944,53033029305,"Census Tract 293.05, King County, Washington",4215,39.4,0.18,0.22,0.34,0.21,0.06,0.12
2131200885,20140828,360000,3,1.75,1830,10000,2,0,1913,98019,47.7409909727113,-121.978954883708,53033032401,"Census Tract 324.01, King County, Washington",6302,39.1,0.05,0.21,0.33,0.31,0.1,0.11
1423069129,20150320,449000,4,1.75,2350,54450,1,0,1971,98027,47.4815960287546,-122.005077991526,53033032102,"Census Tract 321.02, King County, Washington",5019,46.8,0.04,0.18,0.27,0.33,0.19,0.03
7202340860,20150318,561000,3,2.5,2120,5277,2,0,2005,98053,47.6811076340286,-122.034015005829,53033032329,"Census Tract 323.29, King County, Washington",9212,35.9,0.02,0.05,0.17,0.39,0.38,0.02
2473101070,20150227,315000,3,2,1500,7828,1,0,1967,98058,47.4484048295701,-122.158065450901,53033025804,"Census Tract 258.04, King County, Washington",3628,37.1,0.08,0.32,0.29,0.26,0.05,0.1
1924069105,20141017,450000,3,1.75,3150,9258,1,0,1970,98027,47.5570953104737,-122.079900553652,53033023404,"Census Tract 234.04, King County, Washington",3436,39.9,0.03,0.04,0.19,0.42,0.32,0.01
475000004,20140707,536000,2,1.5,1130,746,2,0,2009,98107,47.6683976187236,-122.362954417718,53033004800,"Census Tract 48, King County, Washington",5136,33.9,0.02,0.04,0.22,0.45,0.28,0.06
3735901040,20140703,341000,3,1,1390,4814,1.5,0,1908,98115,47.6881048607864,-122.319933726884,53033002700,"Census Tract 27, King County, Washington",6155,35.2,0.03,0.07,0.2,0.39,0.31,0.09
3448002180,20150116,674000,3,3.25,2320,6744,2,0,2014,98125,47.7132085674401,-122.292968788038,53033000700,"Census Tract 7, King County, Washington",4854,34.5,0.06,0.15,0.27,0.34,0.17,0.15
1518000070,20141119,355000,3,2.5,1810,3192,1,0,2001,98019,47.7363985304235,-121.969091457575,53033032401,"Census Tract 324.01, King County, Washington",6302,39.1,0.05,0.21,0.33,0.31,0.1,0.11
1099610830,20141202,209000,3,1,1330,6900,1,0,1976,98023,47.3033044926543,-122.381038285868,53033030306,"Census Tract 303.06, King County, Washington",5803,42.3,0.06,0.21,0.43,0.2,0.1,0.11
4172100200,20141121,470000,3,1,1400,4914,1.5,0,1929,98117,47.6810001644177,-122.36399190225,53033002900,"Census Tract 29, King County, Washington",4744,40.2,0.02,0.1,0.18,0.38,0.32,0.04
7504180070,20141111,577000,3,1.5,1560,20251,1,0,1989,98074,47.6189960721855,-122.053933228633,53033032317,"Census Tract 323.17, King County, Washington",6211,39,0.05,0.05,0.19,0.42,0.29,0.06
8964800695,20150327,1450000,3,1.75,2230,13529,1,0,1949,98004,47.6203915264259,-122.216999581685,53033024000,"Census Tract 240, King County, Washington",7817,39.6,0.01,0.11,0.16,0.39,0.33,0.03
6613000935,20140513,2555000,4,2.5,5300,26211,2,1,1923,98105,47.660994294647,-122.268952480309,53033004100,"Census Tract 41, King County, Washington",7920,40.1,0.02,0.03,0.14,0.39,0.42,0.07
6679000370,20140525,295000,3,2.5,1560,4200,2,0,2003,98038,47.383794288335,-122.025922729108,53033032010,"Census Tract 320.10, King County, Washington",5810,39,0.02,0.18,0.39,0.32,0.09,0.06
829000160,20141009,311000,5,3,2020,5917,1,0,1993,98108,47.5482028612146,-122.294075155339,53033010401,"Census Tract 104.01, King County, Washington",4303,41.6,0.29,0.19,0.2,0.21,0.11,0.22
4077800376,20140701,6e+05,5,2.25,2980,7781,1,0,1960,98125,47.7048047337432,-122.279097266541,53033002200,"Census Tract 22, King County, Washington",5764,45.3,0,0.08,0.18,0.31,0.43,0.03
6154500030,20140626,1080000,4,3.5,3990,5267,2,0,2008,98006,47.5641075785497,-122.123919828031,53033024902,"Census Tract 249.02, King County, Washington",4043,42,0.01,0.07,0.23,0.41,0.28,0.05
5468700105,20140805,415000,3,1.75,2000,8400,1.5,0,1959,98133,47.7535059621821,-122.33400592804,53033020600,"Census Tract 206, King County, Washington",3691,40.1,0.09,0.21,0.38,0.22,0.1,0.1
1560100135,20150224,285000,2,1,890,7250,1,0,1943,98125,47.7117975145223,-122.314024905361,53033001200,"Census Tract 12, King County, Washington",7024,35.4,0.09,0.15,0.32,0.3,0.14,0.25
2207000060,20140818,5e+05,3,1.5,1960,8815,1,0,1958,98006,47.5764913270518,-122.159004381339,53033024800,"Census Tract 248, King County, Washington",5964,37,0.09,0.19,0.3,0.28,0.13,0.08
2207000060,20140818,5e+05,3,1.5,1960,8815,1,0,1958,98006,47.5764913270518,-122.159004381339,53033024800,"Census Tract 248, King County, Washington",5964,37,0.09,0.19,0.3,0.28,0.13,0.08
9835800320,20140828,3e+05,4,1.75,2080,8750,1,0,1967,98032,47.374894749667,-122.290943998307,53033029102,"Census Tract 291.02, King County, Washington",4358,39.3,0.15,0.28,0.39,0.11,0.07,0.11
1421069117,20150417,240000,3,1.5,1460,13503,1,0,1977,98010,47.3119087541077,-122.014964633382,53033031603,"Census Tract 316.03, King County, Washington",6305,36.1,0.07,0.24,0.36,0.22,0.1,0.07
3303860030,20141029,495000,4,2.5,4060,8547,2,0,2007,98038,47.36940808004,-122.056066958491,53033032008,"Census Tract 320.08, King County, Washington",4710,38.7,0.03,0.26,0.41,0.21,0.09,0.02
5453700060,20150224,875000,4,1.75,2180,9726,1,0,1966,98040,47.5359069273659,-122.233030919039,53033024602,"Census Tract 246.02, King County, Washington",3763,45.6,0,0.05,0.13,0.42,0.39,0.01
2872900390,20140814,507000,3,2.25,1810,8158,1,0,1984,98074,47.625802775746,-122.038026012973,53033032317,"Census Tract 323.17, King County, Washington",6211,39,0.05,0.05,0.19,0.42,0.29,0.06
9472200060,20141105,1295000,3,2.75,3340,12690,1,0,1956,98105,47.6664946210355,-122.269980206628,53033004100,"Census Tract 41, King County, Washington",7920,40.1,0.02,0.03,0.14,0.39,0.42,0.07
1974300060,20140923,570000,4,2.75,3140,10918,1,0,1968,98034,47.708596333339,-122.243032689133,53033022300,"Census Tract 223, King County, Washington",2647,50.3,0.01,0.09,0.17,0.37,0.36,0.03
4337000200,20141217,228900,4,1.5,1570,8775,1,0,1943,98166,47.4788987135501,-122.334923273205,53033027500,"Census Tract 275, King County, Washington",4926,41.3,0.2,0.3,0.32,0.15,0.03,0.18
6819100111,20141211,1125000,4,2.5,2520,2600,2,0,1925,98119,47.6434095146047,-122.358045924942,53033006000,"Census Tract 60, King County, Washington",5785,36.2,0.02,0.02,0.22,0.36,0.37,0.09
2731600045,20150107,390000,4,2,2290,9200,1.5,0,1920,98166,47.4677949044129,-122.362959946556,53033027600,"Census Tract 276, King County, Washington",4818,31.3,0.19,0.19,0.32,0.21,0.09,0.2
1853080640,20140514,966000,5,4.5,3810,8019,2,0,2008,98074,47.5914924421143,-122.058069554955,53033032203,"Census Tract 322.03, King County, Washington",7919,39,0.01,0.04,0.27,0.44,0.23,0.04
1377800135,20150402,676000,3,2,1730,6784,2.5,0,1942,98199,47.6461912971606,-122.402921232527,53033005600,"Census Tract 56, King County, Washington",6875,47.7,0.03,0.03,0.17,0.38,0.39,0.03
5701700640,20140729,849000,3,3,2960,42159,2,0,1995,98052,47.7182938444986,-122.099961514595,53033032322,"Census Tract 323.22, King County, Washington",3616,42.1,0.02,0.04,0.26,0.39,0.28,0.02
2013802030,20140911,357000,3,2,2460,53882,1,1,1955,98198,47.3810922824266,-122.324975434533,53033029001,"Census Tract 290.01, King County, Washington",4710,48.5,0.1,0.25,0.35,0.2,0.1,0.11
1558100398,20140515,350000,3,1.75,1680,250470,1,0,1940,98019,47.7624090751115,-121.930088023801,53033032401,"Census Tract 324.01, King County, Washington",6302,39.1,0.05,0.21,0.33,0.31,0.1,0.11
9828702518,20140617,479000,2,2.25,1230,932,2,0,2004,98112,47.6192012787548,-122.301046285899,53033007700,"Census Tract 77, King County, Washington",5308,33.6,0.02,0.13,0.19,0.37,0.28,0.11
1336800240,20140508,1750000,6,3,3510,5760,2.5,0,1906,98112,47.6262936268699,-122.311956106463,53033006400,"Census Tract 64, King County, Washington",3575,40.4,0.01,0.04,0.12,0.42,0.42,0.04
2716600273,20140528,820000,3,2.5,2510,5503,2,0,1995,98136,47.5419058225074,-122.383006631253,53033010600,"Census Tract 106, King County, Washington",8328,41.8,0.02,0.13,0.27,0.38,0.2,0.07
5100401516,20140925,407000,2,1,740,6380,1,0,1912,98115,47.6928983042443,-122.318004572737,53033001900,"Census Tract 19, King County, Washington",4777,36.2,0.04,0.1,0.31,0.34,0.21,0.17
2523039282,20141121,250000,2,1,1420,21158,1,0,1953,98166,47.4594050207747,-122.358918906433,53033027900,"Census Tract 279, King County, Washington",8123,41.6,0.08,0.22,0.42,0.19,0.09,0.11
3878900681,20150121,272000,1,0.75,1040,6034,1,0,1991,98178,47.5078098229109,-122.251044032077,53033011900,"Census Tract 119, King County, Washington",7597,37.5,0.14,0.28,0.27,0.19,0.1,0.17
3121059036,20141029,4e+05,2,1,1140,101529,1.5,0,1932,98092,47.2592050187832,-122.227901838577,53033031000,"Census Tract 310, King County, Washington",3944,40.5,0.05,0.13,0.37,0.27,0.18,0.01
2426039247,20150325,299950,2,1.5,1390,1756,3,0,2005,98133,47.7274003803733,-122.357013778534,53033000401,"Census Tract 4.01, King County, Washington",6721,38.1,0.08,0.19,0.33,0.27,0.13,0.25
3888100030,20140714,410000,3,2,1270,10227,1,0,1968,98033,47.6876014627709,-122.167937613768,53033022603,"Census Tract 226.03, King County, Washington",5691,35,0.05,0.11,0.32,0.33,0.18,0.03
1274500240,20140820,205000,3,1.5,1120,8366,1,0,1968,98042,47.3631977710618,-122.110098383352,53033031706,"Census Tract 317.06, King County, Washington",7370,35.3,0.1,0.28,0.35,0.2,0.07,0.12
9165100260,20140513,717000,3,1.5,1310,3880,1,0,1956,98117,47.6820986387824,-122.392039023004,53033003100,"Census Tract 31, King County, Washington",6457,40.6,0.03,0.08,0.23,0.41,0.25,0.05
2011400520,20140619,240000,4,2,1790,14690,1,0,1960,98198,47.396507457346,-122.32105070074,53033028901,"Census Tract 289.01, King County, Washington",3186,42.8,0.07,0.26,0.41,0.18,0.07,0.06
4083300070,20140512,870300,4,2.5,2350,3150,1.5,0,1910,98103,47.6604979432318,-122.335030213451,53033005100,"Census Tract 51, King County, Washington",3678,39.6,0.02,0.07,0.14,0.37,0.4,0.06
7809200055,20140618,220000,3,1,1130,12519,1,0,1958,98056,47.4965095231176,-122.175935042513,53033025400,"Census Tract 254, King County, Washington",7592,31.4,0.19,0.22,0.38,0.17,0.04,0.19
3931900510,20140829,1400000,4,2.5,4070,7800,3,0,2002,98115,47.6837920923772,-122.327045719165,53033002700,"Census Tract 27, King County, Washington",6155,35.2,0.03,0.07,0.2,0.39,0.31,0.09
705700240,20150218,380000,4,2.5,2320,10079,2,0,1994,98038,47.3828038025813,-122.025909592979,53033032010,"Census Tract 320.10, King County, Washington",5810,39,0.02,0.18,0.39,0.32,0.09,0.06
2806300070,20140521,975000,5,4,4850,36450,2,0,1977,98005,47.6425929561069,-122.157950752418,53033022801,"Census Tract 228.01, King County, Washington",8719,32.9,0.03,0.05,0.15,0.43,0.33,0.06
9269200340,20150423,432000,4,1.75,1970,5160,1.5,0,1942,98126,47.5340043357992,-122.373087760585,53033011500,"Census Tract 115, King County, Washington",4421,39.6,0.06,0.19,0.28,0.33,0.14,0.07
1388600070,20141124,294400,4,2.5,1788,10183,2,0,1990,98002,47.2882932364449,-122.218058919753,53033030802,"Census Tract 308.02, King County, Washington",3894,35.7,0.19,0.44,0.28,0.08,0.02,0.19
1924059319,20150320,1288000,5,4,4050,11358,2,0,1980,98040,47.5600056430015,-122.225068486184,53033024500,"Census Tract 245, King County, Washington",4935,46.9,0.04,0.03,0.13,0.43,0.37,0.03
3329530030,20150304,271920,3,2,1410,10248,1,0,1985,98001,47.3314930238136,-122.264972433261,53033029902,"Census Tract 299.02, King County, Washington",4092,43.6,0.09,0.27,0.36,0.16,0.11,0.04
5112800060,20140606,455000,4,1.75,2050,94525,1,0,1959,98058,47.4492087729558,-122.084059584921,53033031906,"Census Tract 319.06, King County, Washington",3875,43.2,0.08,0.18,0.26,0.39,0.08,0.03
8732190990,20140709,229000,4,2.25,2010,7688,1,0,1979,98023,47.3085985699384,-122.396054610041,53033030306,"Census Tract 303.06, King County, Washington",5803,42.3,0.06,0.21,0.43,0.2,0.1,0.11
3905080310,20140806,509950,3,2.5,1880,4668,2,0,1993,98029,47.5666067148039,-121.998955862104,53033032212,"Census Tract 322.12, King County, Washington",8240,35.3,0.02,0.09,0.18,0.43,0.27,0.03
3127200036,20140728,590000,3,2.5,1990,8325,2,0,1997,98034,47.7049976822503,-122.200905133065,53033022006,"Census Tract 220.06, King County, Washington",4085,41.7,0.07,0.16,0.31,0.33,0.14,0.09
9526600260,20140729,750000,4,2.5,3080,4553,2.5,0,2008,98052,47.7065932231343,-122.112088661282,53033032321,"Census Tract 323.21, King County, Washington",5780,39.6,0.02,0.07,0.16,0.38,0.37,0.03
5253300320,20141103,395000,4,1.75,1950,10219,1,0,1962,98133,47.7491916030672,-122.336061177789,53033020600,"Census Tract 206, King County, Washington",3691,40.1,0.09,0.21,0.38,0.22,0.1,0.1
7533800885,20141027,1100000,3,2.25,2420,7200,1,0,1948,98115,47.6867042798703,-122.275096932843,53033002200,"Census Tract 22, King County, Washington",5764,45.3,0,0.08,0.18,0.31,0.43,0.03
7696610240,20141210,257000,4,1.5,1400,8500,2,0,1975,98001,47.3314062627743,-122.275015973785,53033029901,"Census Tract 299.01, King County, Washington",4610,36.9,0.04,0.3,0.42,0.19,0.05,0.05
9441300030,20150410,615000,3,1.75,2620,8280,1,0,1948,98177,47.723490869151,-122.358994409291,53033000402,"Census Tract 4.02, King County, Washington",5300,47.9,0.06,0.16,0.25,0.37,0.16,0.07
2998300075,20150127,857500,4,2.75,2960,5040,2,0,1952,98116,47.5747027441583,-122.408006712479,53033009701,"Census Tract 97.01, King County, Washington",6254,44.1,0.02,0.08,0.25,0.42,0.22,0.04
952000640,20141027,715000,3,1.5,1670,5060,2,0,1925,98126,47.5671029619798,-122.379029623093,53033009800,"Census Tract 98, King County, Washington",7326,40.5,0.02,0.11,0.29,0.38,0.21,0.06
2115720070,20141125,216300,3,2.5,1650,5000,2,0,1985,98023,47.3205965922787,-122.394060253219,53033030305,"Census Tract 303.05, King County, Washington",5250,40.1,0.05,0.19,0.46,0.22,0.09,0.17
976000879,20150424,7e+05,4,2,1930,5398,1,0,1953,98119,47.6460094327019,-122.363053739536,53033005900,"Census Tract 59, King County, Washington",7975,28.5,0,0.05,0.18,0.41,0.37,0.15
5467910140,20140528,479900,3,2,1980,12150,1,0,1994,98042,47.3656929658362,-122.152070951848,53033031703,"Census Tract 317.03, King County, Washington",7137,45.8,0.09,0.2,0.39,0.18,0.14,0.08
7147600070,20150323,219950,3,1,1060,10042,1,0,1957,98188,47.443397900294,-122.283074562082,53033028403,"Census Tract 284.03, King County, Washington",5362,39.5,0.17,0.4,0.31,0.07,0.05,0.18
4107100204,20140821,2135000,4,3.25,3860,17820,1,0,1975,98004,47.6224033622817,-122.215041181792,53033024100,"Census Tract 241, King County, Washington",4838,46.1,0.02,0.05,0.16,0.45,0.32,0.03
8961970510,20140506,685000,4,2.5,3030,7864,2,0,1999,98074,47.6075064181257,-122.017022938694,53033032214,"Census Tract 322.14, King County, Washington",6415,37,0.02,0.09,0.16,0.44,0.3,0.01
7732410390,20140605,749000,3,2.5,2670,10338,2,0,1987,98007,47.6599000010978,-122.145935044022,53033022801,"Census Tract 228.01, King County, Washington",8719,32.9,0.03,0.05,0.15,0.43,0.33,0.06
1727850350,20141112,1190000,4,2.5,3480,12164,1.5,0,1984,98005,47.6404099485635,-122.170907541222,53033023700,"Census Tract 237, King County, Washington",4322,36.9,0.01,0.07,0.21,0.38,0.33,0.04
7888200140,20140604,250000,4,2,2120,8701,1.5,0,1960,98198,47.3722031868373,-122.308063534228,53033029003,"Census Tract 290.03, King County, Washington",5700,30.5,0.24,0.23,0.36,0.13,0.03,0.16
2887700875,20140723,344000,2,1,1060,3325,1.5,0,1932,98115,47.6895959404856,-122.307058656822,53033002600,"Census Tract 26, King County, Washington",5061,36,0,0.09,0.2,0.41,0.3,0.12
3191000030,20140619,489950,3,2.25,1820,7326,2,0,1983,98034,47.7132916662425,-122.217083438874,53033022203,"Census Tract 222.03, King County, Washington",5038,43.5,0.01,0.13,0.27,0.39,0.21,0.06
5152800030,20150421,485000,4,2.75,2910,16362,1,0,1969,98003,47.3396967332291,-122.322096796398,53033030100,"Census Tract 301, King County, Washington",7934,47.4,0.07,0.17,0.35,0.26,0.16,0.1
3644100030,20150209,432500,4,1.75,1500,1856,1,0,1901,98144,47.5917090925677,-122.295950985711,53033009500,"Census Tract 95, King County, Washington",6614,43,0.09,0.13,0.19,0.3,0.28,0.16
7016200030,20150320,480000,4,2.5,2080,7966,1,0,1970,98011,47.7392962578292,-122.180910331956,53033021905,"Census Tract 219.05, King County, Washington",5588,38.1,0.07,0.16,0.27,0.38,0.12,0.06
727500030,20140715,815000,3,1.5,1370,8671,1,0,1955,98004,47.6217072640264,-122.197948398153,53033024000,"Census Tract 240, King County, Washington",7817,39.6,0.01,0.11,0.16,0.39,0.33,0.03
1651800030,20140829,1650000,4,2.25,2920,20400,1,0,1966,98004,47.6237022403209,-122.228060709998,53033024200,"Census Tract 242, King County, Washington",3212,45.4,0.01,0.06,0.12,0.47,0.35,0.06
2538800030,20150217,156601,2,1.75,1210,9750,1,0,1984,98038,47.3437920606341,-122.036983853257,53033031604,"Census Tract 316.04, King County, Washington",5549,32.7,0.02,0.2,0.37,0.29,0.12,0.05
3205400240,20140513,345000,3,1.75,1090,7200,1,0,1968,98034,47.7227071519478,-122.179099234839,53033021903,"Census Tract 219.03, King County, Washington",6153,35.8,0.04,0.15,0.35,0.27,0.19,0.08
8682292090,20140709,737000,2,2.25,2290,9772,1,0,2007,98053,47.7199040263806,-122.024910784182,53033032327,"Census Tract 323.27, King County, Washington",4066,64,0.01,0.1,0.24,0.33,0.31,0.03
8001470560,20141117,925900,4,3.75,3980,7828,2,0,2001,98074,47.6302923727999,-122.065041579232,53033032316,"Census Tract 323.16, King County, Washington",5512,39.5,0.02,0.05,0.15,0.48,0.3,0.03
4140900270,20150427,160000,2,1,1140,23030,1,0,1980,98028,47.7637028921124,-122.266056555986,53033021500,"Census Tract 215, King County, Washington",4365,47,0.02,0.11,0.27,0.35,0.25,0.05
4136920030,20140524,347000,4,1.5,2670,10026,2,0,1996,98092,47.2658987120386,-122.214919269706,53033031000,"Census Tract 310, King County, Washington",3944,40.5,0.05,0.13,0.37,0.27,0.18,0.01
7922710520,20150507,615000,4,2.25,1780,10260,2,0,1971,98052,47.6647059916944,-122.142017821745,53033022802,"Census Tract 228.02, King County, Washington",5030,35.7,0.02,0.1,0.23,0.34,0.31,0.07
123039336,20141208,244900,1,1,620,8261,1,0,1939,98106,47.513802048893,-122.364027873375,53033026600,"Census Tract 266, King County, Washington",2633,35.1,0.18,0.22,0.37,0.17,0.06,0.08
4083801395,20140724,780000,3,2.75,1970,2600,2.5,0,1924,98103,47.6630028475862,-122.334928170055,53033005100,"Census Tract 51, King County, Washington",3678,39.6,0.02,0.07,0.14,0.37,0.4,0.06
4038500330,20150407,432000,3,1.75,1550,8134,1,0,1959,98008,47.6136044844795,-122.12105314086,53033023100,"Census Tract 231, King County, Washington",4046,41.6,0.04,0.13,0.26,0.39,0.18,0.04
